Age,Education,YearsExperience,JobRole,Location,EmploymentType,CompanySize,Salary
35,Master's,8,Product Analyst,Pune,Full-time,Large,1521000
49,Master's,20,Business Analyst,Noida,Full-time,Large,2836000
45,Bachelor's,22,Business Analyst,Mumbai,Contract,Large,2821000
50,Bachelor's,17,Product Analyst,Gurugram,Full-time,Medium,2357000
55,Bachelor's,8,Data Analyst,Gurugram,Full-time,Large,1249000
26,Bachelor's,4,ML Engineer,Delhi,Full-time,Medium,1464000
31,Bachelor's,4,Data Scientist,Gurugram,Full-time,Startup,1272000
22,Bachelor's,1,Data Analyst,Kolkata,Full-time,Startup,421000
31,Bachelor's,4,Business Analyst,Hyderabad,Full-time,Large,1045000
43,Bachelor's,2,DevOps Engineer,Chennai,Full-time,Startup,839000
26,Master's,2,Business Analyst,Gurugram,Full-time,Large,1265000
54,Bachelor's,2,Product Analyst,Hyderabad,Full-time,Startup,640000
24,Master's,2,Database Administrator,Mumbai,Contract,Small,925000
48,Bachelor's,4,Data Analyst,Hyderabad,Full-time,Startup,780000
33,Bachelor's,8,DevOps Engineer,Delhi,Full-time,Startup,1104000
42,Master's,21,Database Administrator,Ahmedabad,Contract,Medium,1719000
22,Bachelor's,0,Product Analyst,Chennai,Full-time,Medium,638000
28,Bachelor's,2,Business Analyst,Ahmedabad,Full-time,Medium,522000
31,Bachelor's,4,Product Analyst,Bengaluru,Full-time,Medium,1220000
30,Bachelor's,4,,Hyderabad,Full-time,Small,1170000
22,Master's,0,Data Scientist,Mumbai,Contract,Small,974000
45,Bachelor's,17,DevOps Engineer,Chennai,Full-time,Medium,1674000
44,Bachelor's,13,DevOps Engineer,Mumbai,Contract,Startup,1854000
29,PhD,3,Web Developer,Chennai,Full-time,Medium,901000
45,Master's,0,Data Analyst,Delhi,Full-time,Small,804000
33,Bachelor's,3,Data Scientist,Chennai,Full-time,Large,1305000
48,Master's,27,Database Administrator,Chennai,Full-time,Large,2547000
38,Bachelor's,5,ML Engineer,Gurugram,Full-time,Small,1402000
47,Bachelor's,19,Database Administrator,Ahmedabad,Full-time,Medium,1722000
31,Bachelor's,2,Project Manager,Bengaluru,Full-time,Medium,1373000
30,Bachelor's,0,Web Developer,Bengaluru,Full-time,Medium,614000
32,PhD,0,ML Engineer,Chennai,Full-time,Medium,1400000
46,Bachelor's,22,Web Developer,Bengaluru,Full-time,Startup,2174000
34,Bachelor's,13,Product Analyst,Gurugram,Full-time,Small,1457000
38,Bachelor's,11,Project Manager,Chennai,Full-time,Startup,1552000
45,Bachelor's,7,Project Manager,Bengaluru,Full-time,Medium,1464000
41,Bachelor's,19,Data Scientist,Noida,Full-time,Small,2139000
54,Master's,33,Data Analyst,Pune,Contract,Small,1956000
38,Master's,14,Database Administrator,Noida,Full-time,Small,1501000
26,Bachelor's,1,Data Analyst,Kolkata,Full-time,Startup,379000
53,Master's,11,Software Engineer,Chennai,Part-time,Large,936000
37,Bachelor's,4,Data Analyst,Delhi,Full-time,Large,730000
46,Master's,8,Product Analyst,Delhi,Full-time,Startup,1284000
41,PhD,19,Product Analyst,Bengaluru,Part-time,Medium,1306000
30,Bachelor's,6,Software Engineer,Chennai,Full-time,Large,1393000
44,Bachelor's,13,Software Engineer,Hyderabad,Full-time,Medium,1884000
25,Master's,0,DevOps Engineer,Ahmedabad,Full-time,Large,854000
27,Master's,4,Software Engineer,Ahmedabad,Full-time,Startup,851000
27,Bachelor's,0,Product Analyst,Mumbai,Full-time,Medium,747000
30,Bachelor's,9,DevOps Engineer,Bengaluru,Full-time,Medium,1356000
33,Master's,6,Data Analyst,Gurugram,Full-time,Startup,988000
55,Bachelor's,27,Database Administrator,Hyderabad,Full-time,Large,2756000
35,PhD,11,DevOps Engineer,Kolkata,Full-time,Startup,1437000
32,Bachelor's,6,Data Analyst,Pune,Full-time,Small,924000
32,Master's,2,ML Engineer,Ahmedabad,Full-time,Medium,1128000
33,Bachelor's,6,Data Scientist,Mumbai,Full-time,Medium,1618000
52,Bachelor's,16,Web Developer,Pune,Full-time,Large,1763000
32,Master's,8,ML Engineer,Pune,Full-time,Large,1895000
31,Bachelor's,1,Software Engineer,Mumbai,Contract,Large,1114000
36,PhD,5,Software Engineer,Chennai,Full-time,Medium,1344000
36,PhD,3,Product Analyst,Bengaluru,Contract,Large,1516000
40,Bachelor's,2,ML Engineer,Kolkata,Contract,Startup,920000
40,Master's,2,Data Scientist,Hyderabad,Full-time,Small,1104000
46,Bachelor's,11,Data Scientist,Ahmedabad,Full-time,Startup,1167000
42,Bachelor's,10,Project Manager,Hyderabad,Full-time,Small,1604000
52,Bachelor's,23,Product Analyst,Chennai,Contract,Large,2307000
28,Master's,5,Database Administrator,Gurugram,Full-time,Medium,1113000
35,PhD,5,Software Engineer,Delhi,Full-time,Medium,1349000
24,Bachelor's,2,DevOps Engineer,Delhi,Full-time,Startup,882000
23,Bachelor's,1,Software Engineer,Kolkata,Full-time,Large,727000
43,Bachelor's,18,ML Engineer,Gurugram,Contract,Startup,2127000
50,Bachelor's,16,Product Analyst,Delhi,Full-time,Startup,1625000
54,Bachelor's,13,Business Analyst,Noida,Contract,Large,1786000
42,PhD,9,Project Manager,Mumbai,Full-time,Startup,1652000
28,PhD,6,Project Manager,Pune,Part-time,Startup,811000
22,Master's,0,DevOps Engineer,Chennai,Full-time,Medium,960000
37,Bachelor's,0,ML Engineer,Kolkata,Part-time,Medium,386000
49,Master's,15,Product Analyst,Mumbai,Full-time,Small,2006000
36,Bachelor's,13,ML Engineer,Pune,Full-time,Large,1905000
33,Bachelor's,8,Product Analyst,Hyderabad,Full-time,Medium,1323000
39,Master's,18,Project Manager,Kolkata,Contract,Startup,1840000
55,Bachelor's,5,Data Analyst,Mumbai,Part-time,Startup,544000
42,Bachelor's,13,ML Engineer,Chennai,Contract,Startup,1482000
25,Master's,3,Data Scientist,Chennai,Full-time,Startup,1058000
24,Master's,0,Data Scientist,Noida,Contract,Medium,957000
29,Master's,6,Database Administrator,,Full-time,Large,1516000
51,Bachelor's,5,Data Scientist,Mumbai,Full-time,Large,1624000
47,Bachelor's,6,Business Analyst,Gurugram,Full-time,Medium,994000
32,Bachelor's,9,Project Manager,Gurugram,Full-time,Medium,1632000
34,Bachelor's,1,Data Scientist,Ahmedabad,Full-time,Medium,754000
48,Master's,25,Data Scientist,Mumbai,Full-time,Large,3800000
40,Master's,16,Project Manager,Mumbai,Full-time,Small,2130000
49,Master's,4,Software Engineer,Gurugram,Full-time,Small,1171000
36,Master's,8,Business Analyst,Mumbai,Full-time,Startup,1418000
32,Master's,8,ML Engineer,Bengaluru,Full-time,Large,2174000
41,Bachelor's,7,Data Scientist,Chennai,Contract,Large,1472000
46,Bachelor's,10,Project Manager,Noida,Full-time,Medium,1800000
47,Bachelor's,13,Data Scientist,Chennai,Full-time,Startup,1659000
26,Master's,1,,Ahmedabad,Full-time,Medium,672000
35,Bachelor's,9,Database Administrator,Noida,Contract,Large,1523000
21,Master's,0,Database Administrator,Gurugram,Full-time,Medium,958000
55,Bachelor's,20,DevOps Engineer,Noida,Full-time,Medium,2487000
55,Bachelor's,15,Business Analyst,Hyderabad,Full-time,Small,1741000
30,Bachelor's,6,Data Scientist,Kolkata,Full-time,Startup,1132000
49,PhD,21,ML Engineer,Chennai,Full-time,Startup,2283000
35,Bachelor's,13,Software Engineer,Gurugram,Full-time,Medium,1940000
51,Bachelor's,14,Business Analyst,Ahmedabad,Full-time,Large,1581000
51,Bachelor's,25,Business Analyst,Bengaluru,Contract,Startup,2140000
27,Bachelor's,5,Software Engineer,Bengaluru,Full-time,Medium,1422000
23,Master's,1,ML Engineer,Kolkata,Full-time,Small,987000
24,Master's,0,ML Engineer,Delhi,Contract,Medium,1243000
31,Master's,5,Database Administrator,Mumbai,Full-time,Startup,1020000
30,Master's,8,Project Manager,Pune,Part-time,Medium,1013000
33,Bachelor's,3,Database Administrator,Bengaluru,Full-time,Small,824000
49,Bachelor's,22,Data Scientist,Mumbai,Contract,Small,2167000
27,Master's,4,Data Analyst,Pune,Full-time,Startup,900000
55,Bachelor's,22,Software Engineer,Bengaluru,Full-time,Medium,2705000
54,Master's,22,Data Scientist,Pune,Full-time,Large,2670000
50,Master's,7,Business Analyst,Delhi,Full-time,Medium,1322000
41,Bachelor's,7,Database Administrator,Gurugram,Part-time,Startup,514000
23,PhD,1,Data Scientist,Pune,Full-time,Startup,1099000
41,Bachelor's,2,Project Manager,Bengaluru,Full-time,Medium,1272000
49,,2,Business Analyst,Hyderabad,Contract,Medium,860000
28,Bachelor's,6,Database Administrator,Bengaluru,Full-time,Medium,1325000
40,Bachelor's,16,Business Analyst,Ahmedabad,Full-time,Small,1395000
29,Master's,2,Product Analyst,Noida,Full-time,Startup,860000
43,Master's,16,Software Engineer,Gurugram,Full-time,Large,2175000
23,Bachelor's,1,Web Developer,Bengaluru,Contract,Medium,650000
50,Bachelor's,23,ML Engineer,Bengaluru,Full-time,Large,3370000
55,Bachelor's,9,Web Developer,Chennai,Full-time,Startup,946000
38,Master's,5,DevOps Engineer,,Full-time,Medium,1531000
38,Bachelor's,9,ML Engineer,Chennai,Full-time,Startup,1250000
26,Bachelor's,5,Data Scientist,Mumbai,Full-time,Small,1370000
39,Bachelor's,17,ML Engineer,Kolkata,Full-time,Medium,1729000
22,Bachelor's,1,Database Administrator,Mumbai,Full-time,Large,973000
44,Master's,0,DevOps Engineer,Chennai,Full-time,Medium,957000
47,Master's,15,Web Developer,Hyderabad,Full-time,Large,1932000
44,Bachelor's,8,Database Administrator,Bengaluru,Part-time,Startup,793000
38,Bachelor's,4,Software Engineer,Hyderabad,Full-time,Startup,853000
41,PhD,10,DevOps Engineer,Pune,Contract,Large,2256000
44,Master's,2,Product Analyst,Mumbai,Full-time,Large,1292000
55,Master's,21,Data Scientist,Noida,Full-time,Startup,2168000
35,Bachelor's,9,Database Administrator,Pune,Full-time,Small,1438000
26,Bachelor's,1,Database Administrator,Noida,Full-time,Small,772000
38,Bachelor's,7,DevOps Engineer,Chennai,Part-time,Small,505000
32,Bachelor's,10,Data Scientist,Bengaluru,Full-time,Small,1673000
22,Master's,1,Software Engineer,Noida,Full-time,Large,1065000
37,Bachelor's,4,DevOps Engineer,Bengaluru,Full-time,Large,1440000
22,Bachelor's,0,Data Scientist,Ahmedabad,Full-time,Large,798000
25,Bachelor's,4,Business Analyst,Mumbai,Part-time,Medium,600000
47,Bachelor's,1,Software Engineer,Pune,Full-time,Small,730000
47,Master's,25,Data Analyst,Bengaluru,Full-time,Large,3582000
29,Bachelor's,3,Data Analyst,Kolkata,Contract,Medium,626000
46,Bachelor's,1,Business Analyst,Pune,Full-time,Medium,702000
25,Bachelor's,4,Business Analyst,Mumbai,Full-time,Startup,797000
35,Master's,5,Project Manager,Gurugram,Full-time,Large,1634000
30,Bachelor's,7,ML Engineer,Noida,Contract,Startup,1368000
23,Bachelor's,1,Project Manager,Mumbai,Full-time,Small,1153000
29,Master's,4,Web Developer,Bengaluru,Full-time,Startup,755000
38,Master's,8,Product Analyst,Kolkata,Full-time,Small,1073000
26,Master's,0,Project Manager,Delhi,Full-time,Startup,945000
21,Bachelor's,0,ML Engineer,Gurugram,Contract,Startup,841000
46,PhD,6,Data Scientist,Kolkata,Part-time,Medium,613000
29,Master's,5,Data Analyst,Bengaluru,Full-time,Startup,923000
22,Bachelor's,0,Database Administrator,Noida,Full-time,Startup,600000
21,Master's,0,Web Developer,Bengaluru,Full-time,Medium,737000
53,Bachelor's,15,DevOps Engineer,Pune,Contract,Large,1754000
54,Bachelor's,25,Project Manager,Gurugram,Full-time,Large,3090000
53,Master's,3,Product Analyst,Delhi,Full-time,Medium,963000
50,Bachelor's,9,Project Manager,Gurugram,Full-time,Startup,1440000
30,Bachelor's,2,DevOps Engineer,Ahmedabad,Full-time,Startup,884000
35,Master's,1,Data Scientist,Bengaluru,Full-time,Large,1494000
29,Master's,5,Business Analyst,Gurugram,Full-time,Medium,1099000
42,Master's,16,Database Administrator,Noida,Full-time,Medium,1948000
31,Master's,3,Data Analyst,Pune,Full-time,Large,959000
32,Bachelor's,5,DevOps Engineer,Gurugram,Full-time,Startup,1236000
50,PhD,28,Data Analyst,Kolkata,Full-time,Startup,1712000
27,Bachelor's,6,Product Analyst,Ahmedabad,Full-time,Startup,686000
22,Bachelor's,0,Business Analyst,Kolkata,Full-time,Medium,599000
38,PhD,4,ML Engineer,Kolkata,Full-time,Medium,1375000
44,Bachelor's,10,Software Engineer,Delhi,Full-time,Large,1593000
30,Master's,1,DevOps Engineer,Mumbai,Part-time,Large,745000
39,Master's,17,ML Engineer,Mumbai,Full-time,Startup,2170000
49,Bachelor's,17,Product Analyst,Kolkata,Full-time,Medium,1493000
42,Bachelor's,6,DevOps Engineer,Mumbai,Contract,Startup,1181000
51,Bachelor's,8,Business Analyst,Chennai,Full-time,Medium,995000
54,Bachelor's,29,Database Administrator,Pune,Full-time,Medium,2649000
46,Bachelor's,17,Product Analyst,Chennai,Full-time,Medium,1796000
52,Bachelor's,18,Data Scientist,Hyderabad,Contract,Startup,1841000
47,Bachelor's,4,Data Scientist,Bengaluru,Full-time,Medium,1416000
37,Bachelor's,4,Data Analyst,Bengaluru,Full-time,Startup,812000
46,Bachelor's,2,Project Manager,Ahmedabad,Full-time,Medium,1005000
22,Master's,1,Product Analyst,Noida,Full-time,Large,1096000
26,Bachelor's,1,DevOps Engineer,Gurugram,Contract,Startup,857000
34,Master's,8,Product Analyst,Hyderabad,Full-time,Small,1418000
35,Bachelor's,8,DevOps Engineer,Hyderabad,Full-time,Medium,1375000
32,Bachelor's,8,DevOps Engineer,Kolkata,Contract,Small,1214000
23,Master's,1,Project Manager,Gurugram,Full-time,Small,1261000
26,Bachelor's,0,ML Engineer,Delhi,Full-time,Small,1136000
21,Master's,0,,Bengaluru,Contract,Startup,935000
35,Bachelor's,1,Web Developer,Pune,Full-time,Medium,639000
32,Bachelor's,1,Data Analyst,Kolkata,Part-time,Startup,180000
37,Bachelor's,9,ML Engineer,Noida,Part-time,Small,808000
25,Bachelor's,3,ML Engineer,Delhi,Full-time,Small,1258000
53,Master's,18,ML Engineer,Chennai,Full-time,Medium,2535000
25,Bachelor's,4,Project Manager,Bengaluru,Part-time,Small,771000
50,Bachelor's,7,Software Engineer,Hyderabad,Full-time,Large,1550000
44,Bachelor's,17,Business Analyst,Delhi,Full-time,Medium,1663000
21,Bachelor's,0,Web Developer,Mumbai,Contract,Medium,425000
44,Master's,12,,Delhi,Contract,Medium,2290000
31,Master's,0,Database Administrator,Kolkata,Full-time,Small,724000
36,Master's,10,Database Administrator,Bengaluru,Full-time,Startup,1673000
45,Bachelor's,6,Data Analyst,Bengaluru,Full-time,Small,943000
25,Bachelor's,4,Data Scientist,Delhi,Full-time,Small,1078000
50,Bachelor's,16,Product Analyst,Ahmedabad,Full-time,Startup,1444000
53,Master's,8,Business Analyst,Delhi,Full-time,Startup,1387000
46,Bachelor's,23,Data Scientist,Ahmedabad,Full-time,Medium,2283000
54,Bachelor's,18,Project Manager,Ahmedabad,Part-time,Startup,1074000
31,Bachelor's,4,Product Analyst,Delhi,Full-time,Medium,1022000
25,Bachelor's,2,Software Engineer,Noida,Full-time,Startup,823000
46,Master's,24,DevOps Engineer,Chennai,Full-time,Startup,2248000
33,Bachelor's,7,Project Manager,Ahmedabad,Full-time,Medium,1024000
29,PhD,6,Database Administrator,Gurugram,Full-time,Startup,1198000
38,Bachelor's,10,Business Analyst,Gurugram,Full-time,Medium,1499000
24,Bachelor's,3,Product Analyst,Ahmedabad,Contract,Medium,729000
37,Bachelor's,3,Database Administrator,Hyderabad,Full-time,Medium,1110000
46,Master's,7,Project Manager,Delhi,Full-time,Large,1934000
49,Bachelor's,9,Product Analyst,Chennai,Contract,Startup,1082000
48,Master's,3,Software Engineer,Delhi,Full-time,Small,1025000
51,Bachelor's,30,Web Developer,Bengaluru,Contract,Medium,2926000
55,Bachelor's,3,Database Administrator,Ahmedabad,Full-time,Large,887000
46,Bachelor's,22,Web Developer,Noida,Full-time,Small,2122000
37,Bachelor's,5,Software Engineer,Delhi,Full-time,Startup,1149000
46,Master's,12,Software Engineer,Gurugram,Full-time,Medium,2024000
46,Bachelor's,25,Data Scientist,Pune,Full-time,Startup,2093000
21,Bachelor's,0,Data Analyst,Kolkata,Full-time,Small,355000
38,Bachelor's,12,,Ahmedabad,Contract,Startup,932000
31,PhD,7,Product Analyst,Pune,Contract,Small,1163000
51,Bachelor's,10,Data Analyst,Noida,Full-time,Small,1179000
32,Master's,5,ML Engineer,Delhi,Full-time,Medium,1476000
33,Bachelor's,6,Data Scientist,Hyderabad,Contract,Medium,1399000
33,Bachelor's,0,DevOps Engineer,Ahmedabad,Full-time,Medium,828000
45,Bachelor's,13,DevOps Engineer,Delhi,Part-time,Startup,923000
40,,12,Data Scientist,Pune,Part-time,Startup,811000
31,Master's,2,Data Scientist,Bengaluru,Contract,Small,1180000
40,,13,Web Developer,Gurugram,Contract,Medium,1706000
44,Master's,16,Project Manager,Hyderabad,Full-time,Startup,1952000
25,Master's,1,Business Analyst,Kolkata,Full-time,Large,813000
44,Bachelor's,17,Database Administrator,Chennai,Contract,Large,1736000
24,Bachelor's,3,ML Engineer,Bengaluru,Full-time,Medium,1348000
36,Master's,3,Project Manager,Noida,Full-time,Startup,1219000
22,Bachelor's,0,Database Administrator,Ahmedabad,Full-time,Large,861000
35,Bachelor's,12,Database Administrator,Gurugram,Full-time,Small,1266000
37,Master's,8,Business Analyst,Delhi,Full-time,Large,1301000
47,Bachelor's,12,Product Analyst,Ahmedabad,Part-time,Large,701000
24,Bachelor's,1,Web Developer,Pune,Part-time,Large,314000
37,Bachelor's,0,Project Manager,Noida,Full-time,Small,892000
32,Master's,8,Database Administrator,Bengaluru,Full-time,Small,1233000
24,Bachelor's,3,Business Analyst,Ahmedabad,Full-time,Small,559000
43,Bachelor's,13,Database Administrator,Noida,Full-time,Small,1687000
30,Master's,1,DevOps Engineer,Kolkata,Full-time,Large,1125000
25,Bachelor's,2,Software Engineer,Pune,Full-time,Medium,855000
38,PhD,13,Product Analyst,,Part-time,Large,1155000
33,Bachelor's,8,Web Developer,Delhi,Full-time,Large,1113000
55,Master's,11,DevOps Engineer,Noida,Full-time,Small,1582000
42,Bachelor's,16,DevOps Engineer,Bengaluru,Part-time,Large,1303000
28,Bachelor's,5,Web Developer,Hyderabad,Full-time,Medium,875000
52,Master's,5,Project Manager,,Full-time,Startup,1325000
39,Bachelor's,15,Software Engineer,Noida,Full-time,Startup,1409000
28,Master's,3,Product Analyst,Gurugram,Full-time,Medium,1219000
49,Master's,23,Business Analyst,Mumbai,Full-time,Large,2515000
36,Master's,2,Data Scientist,Kolkata,Full-time,Startup,894000
47,Bachelor's,8,Database Administrator,Hyderabad,Full-time,Medium,1276000
21,Master's,0,Product Analyst,Gurugram,Full-time,Startup,507000
31,Master's,6,Software Engineer,Chennai,Full-time,Startup,968000
44,Bachelor's,5,Business Analyst,Bengaluru,Full-time,Large,1277000
47,Bachelor's,12,Business Analyst,Delhi,Full-time,Small,1415000
27,Master's,0,ML Engineer,Hyderabad,Full-time,Large,1353000
36,Bachelor's,13,Data Analyst,Kolkata,Contract,Large,1541000
33,,4,Project Manager,Pune,Full-time,Small,1230000
50,Master's,9,Business Analyst,Noida,Part-time,Small,629000
30,Bachelor's,3,Project Manager,Bengaluru,Full-time,Large,1522000
48,Bachelor's,14,ML Engineer,Hyderabad,Full-time,Small,1803000
45,Bachelor's,18,Software Engineer,Bengaluru,Full-time,Large,2574000
26,Bachelor's,0,DevOps Engineer,Mumbai,Full-time,Medium,1095000
30,Bachelor's,1,Business Analyst,Mumbai,Full-time,Small,643000
41,Bachelor's,9,DevOps Engineer,Hyderabad,Full-time,Small,1438000
49,Master's,25,ML Engineer,Gurugram,Full-time,Medium,3269000
26,Bachelor's,4,Data Analyst,Gurugram,Contract,Medium,980000
33,Bachelor's,5,Data Analyst,Mumbai,Full-time,Large,1213000
53,Master's,14,Business Analyst,Hyderabad,Full-time,Small,1776000
51,Bachelor's,27,DevOps Engineer,Pune,Full-time,Startup,2507000
21,Bachelor's,0,Software Engineer,Gurugram,Full-time,Medium,688000
33,Bachelor's,8,Software Engineer,Chennai,Full-time,Small,1036000
40,Master's,16,Project Manager,Gurugram,Full-time,Startup,2181000
34,Master's,6,Data Analyst,Delhi,Full-time,Startup,935000
48,Bachelor's,20,Software Engineer,Ahmedabad,Full-time,Medium,1979000
29,Master's,0,Data Scientist,Hyderabad,Full-time,Large,1303000
33,Bachelor's,0,Data Scientist,Hyderabad,Full-time,Small,788000
44,Bachelor's,10,Product Analyst,Kolkata,Contract,Startup,908000
54,Bachelor's,9,DevOps Engineer,Kolkata,Full-time,Small,1152000
39,Bachelor's,3,,Noida,Full-time,Small,678000
45,Master's,5,Software Engineer,Hyderabad,Full-time,Startup,845000
24,Bachelor's,1,Software Engineer,Hyderabad,Part-time,Startup,423000
26,Bachelor's,4,Software Engineer,Delhi,Full-time,Large,1151000
44,Master's,18,ML Engineer,Mumbai,Full-time,Startup,2241000
35,Master's,8,DevOps Engineer,Chennai,Contract,Medium,1676000
43,Master's,11,Business Analyst,Hyderabad,Full-time,Small,1567000
25,Bachelor's,1,Data Analyst,Pune,Full-time,Medium,639000
34,Bachelor's,10,Project Manager,Noida,Full-time,Small,1372000
